overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
5.0,True,"12 31, 2016",A62VUJ6MUZU6M,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",sultari,"finally, after trying about 10 pairs of nike's, these were a perfect fit.  they are light and very comfortable, i really just forget about my feet when i'm wearing them.",these were a perfect fit. They are light and very comfortable,1483142400,,
5.0,True,"12 29, 2016",A37RTXMIC21YOH,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",R Hyden,came quick and my daughter loves them,Five Stars,1482969600,,
5.0,True,"12 29, 2016",A2JMHGCCBZPYP4,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,great gift - she loved it!  it's a nice shoe!,Five Stars,1482969600,,
5.0,True,"12 28, 2016",A29KOO6WMPLGOQ,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,perfect!,Just what I wanted!,1482883200,,
5.0,True,"12 28, 2016",A3LWEZO2OWFJX5,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",B.G. - Iliinois,"bought these for my daughter and she loves them.  she tried them on at a retail store a couple months prior, so i knew her exact size.",Bought these for my daughter and she loves them. ...,1482883200,,
5.0,True,"12 27, 2016",A1IR4GED6BXNSR,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",M. Ridgell,great product and fast shipping!,Five Stars,1482796800,,
2.0,True,"12 25, 2016",A9MNC403IAKFS,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",caridad Hidalgo,"tried one in the store and bought it online but it was a different  kind of shoe . too big , different fit !",Tried one in the store and bought it online but ...,1482624000,2,
5.0,True,"12 23, 2016",ASEXDKPTYY14D,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Cool Grey/Rage Green/Hyper Turquoise'}",Tomoe,"i had the older generation of this shoe that survived 2 or 3 mud runs and of all my aches and pains, my feet was not one of them. this is because of this shoe. nike really dropped the mic with this.",I had the older generation of this shoe that survived ...,1482451200,,
5.0,True,"12 22, 2016",AEHOCC2S72M38,B010RRWKT4,"{'Size:': ' 12 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Amazon Customer,this pair fits perfect.....the first pair was wrong size in the right box.....definitely order again!!!!!,Five Stars,1482364800,,
2.0,True,"12 16, 2016",A1R7S4XNZLSLBH,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Grey'}",Wollstonecraft,i returned these as they were not true to size. they ran large.,Not true to size,1481846400,,
1.0,True,"12 15, 2016",A3PTZ7IHGU9BA8,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,wrong shoes,One Star,1481760000,,
5.0,True,"12 12, 2016",AZ7P3NH09B66S,B010RRWKT4,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Cotton,there very nice,Nice,1481500800,,
5.0,True,"12 12, 2016",A37OEAOYVLKYC,B010RRWKT4,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Lisa (Hartford CT),"i actually have 3 pairs of these trainers.  they are very comfortable, there is a neoprene sleeve that goes around your ankle that makes them the most comfortable for me compared to normal athletic shoes.  they run a little narrow - for me this is perfect, but you may want to round up on the size or try on in the store first if your feet are on the wider side.",Great,1481500800,4,
4.0,True,"12 8, 2016",A1QGX3IWOHIZYA,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Black/Red Bronze/White'}",Jenny Jones,just too big otherwise i liked them!,Four Stars,1481155200,,
4.0,True,"12 4, 2016",A1DF4MM3K93J0W,B010RRWKT4,"{'Size:': ' 6.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Andrea Valdez,comfortable shoe.  i would buy again,Four Stars,1480809600,,
4.0,True,"12 2, 2016",A2VMKNYTJ973O3,B010RRWKT4,"{'Size:': ' 9.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,light weight and comfortable.,Four Stars,1480636800,2,
5.0,True,"12 2, 2016",A1OZMZ4FLR5UPW,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Deborah M. Klein,fit my size perfectly and very comfortable!,Five Stars,1480636800,,
5.0,True,"12 1, 2016",A3G2IEH99QRNYP,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Heather,love these shoes! needed new running shoes and these are perfect. light weight and fit great!,Five Stars,1480550400,,
5.0,True,"11 28, 2016",A9E07GS8ZV3ON,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Kindle Customer,purchased these for our teenage daughter. she loves them. for both casual wear and sports.,Five Stars,1480291200,,
5.0,True,"11 27, 2016",ACDIEMICS7XGC,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Shopping Queen,"love these shoes, i have worn them all day and found them really comfortable with no aching feet at the end of the day. fantastic colour and true to size. i also bought  nike women's flex supreme tr 3 pnk pw/mtllc slvr/cl gry/white training shoe and these shoes are slightly more comfortable than those even though they look very similar.",Love them,1480204800,,
5.0,True,"11 23, 2016",A1223JGQ0GRSPT,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",CStaples,super light weight comfortable! kick box in these and run too. good support!,Super light weight versatile,1479859200,,
4.0,False,"11 21, 2016",AUDAQGK21DH1Z,B010RRWKT4,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Cool Grey/Rage Green/Hyper Turquoise'}",Yusra,"i bought a pair from dsw for 50$ and they are very comfortable but i bought a size 6.5 when i normally where a size 7.  and even the 6.5 feels a little roomy.  i have wide flat feet btw.  im not sure if i will keep them even though i love their look and comfort.  i've been having feet problems while taking a gym class and i think they won't give me enough support when running.  they're great for wearing at home or gym and doing exercises in one place- extremely light weight and flexible, but i don't know if they'll last long if you use them everywhere else.  :(  i really like them but i cant just buy 2 different shoes.
also, i really like the strings inside the lining on the side of the shoes to adjust and make the shoe fit snug. it makes me feel secure :d",very comfortable but limited use,1479686400,,
4.0,True,"11 16, 2016",ATSUXY7ASCGPY,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Lara Miller,not a lot of arch support but really lightweight.,Four Stars,1479254400,,
5.0,True,"11 16, 2016",AY6GA8WZR3JKV,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,excellent,Five Stars,1479254400,,
3.0,True,"11 14, 2016",A1NBH6OGAD3BSK,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Grey'}",Khs,good for non-aerobic workout. mesh was very comfortable but no support for lateral movrment.,Not for aerobic exercise,1479081600,,
5.0,True,"11 11, 2016",A3DIMXA53RL7P,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",B Savage,favorite nikes ever. i already owned this style and was ready for a new pair so i went with these. love the color and they fit great.,Favorite Nikes ever,1478822400,,
4.0,True,"11 11, 2016",A2RI4IA5982B8I,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Wejdan Turkistani,light-weight comfy shoes.,Four Stars,1478822400,,
5.0,True,"11 9, 2016",A1EWNWTJPKEO4Z,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,tried a lot of shoes for cross training and these were the best!,... of shoes for cross training and these were the best!,1478649600,,
4.0,True,"11 8, 2016",AXKDU1CHG7Y4,B010RRWKT4,"{'Size:': ' 6.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Lauren Nielsen,"wish they had a little more support/cushion, but i love everything else about them!","Overall, a grwat shoe.",1478563200,,
5.0,True,"11 7, 2016",A2FCRNY9C46Q4H,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Darlene Christ,these are as far as comfort goes the most comfortable pair of sneakers i have i suffer from sciatica pain that goes into my feet i have difficulty finding the proper support and comfort in shoes i would recommend these most definitely.,These are as far as comfort goes the most comfortable pair of sneakers I have I suffer from sciatica ...,1478476800,3,
3.0,True,"11 6, 2016",AJWSFNS4F87M6,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Yraida V.,after my purchased i found out they are overpriced. they feel good but i will not recommended if you need wide fit.,They feel good but I will not recommended if you need Wide ...,1478390400,,
3.0,True,"10 30, 2016",A2KGKIJ528667I,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",EdTheTalkingHorse,"i bought a pair of these in my size, but they are too small. i can get my feet in them but not comfortably. it's too bad because i can tell the soles are comfortable. of course, now i've work them to work so i can't return them.",Get a half-size or more larger than usual.,1477785600,,
5.0,True,"10 29, 2016",A2CP5A30XO5JUO,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Aaron O.,love them!  very comfortable and great for weight training!,Love them! Very comfortable and great for weight training,1477699200,,
3.0,True,"10 26, 2016",A6IYTCB1PQ6NR,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",TAL,took other reviewers advice and went up half size and it was too large. i thought this was a more sock-like fit but it had a tongue that came up high on my ankle not at all sock like. nice looking and very light weight with a rounded square toe that left plenty of room front foot and toes. these just weren't what i was looking for.,Not as expected,1477440000,,
5.0,True,"10 25, 2016",A3CXL2P49AQQRH,B010RRWKT4,"{'Size:': ' 6 M US', 'Color:': ' black'}",Sofiya kantor,really comfortable and very cute.,Five Stars,1477353600,,
5.0,False,"10 24, 2016",A1TEBP1FCCJW5V,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",Amazon Customer,these shoes are great.  this is the second pair that i have purchased and i love them.,Really Comfortable Shoes,1477267200,,
5.0,True,"10 24, 2016",AD7ZF3D5JH9HL,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Vickie Hairston,fit to size. comfortable,Five Stars,1477267200,,
5.0,True,"10 19, 2016",A2HL6AXS8GU07F,B010RRWKT4,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,picky daughter actually loves them.,Worth it.,1476835200,,
5.0,True,"10 17, 2016",A3GJ2XW7W3VC5L,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Meredith P,fit like a dream! great for cross-training/hitt videos i do everyday. great for walking too. look amazing!,Great sneakers!,1476662400,5,
5.0,True,"10 15, 2016",A1X1ZJUOWLSFPG,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Gayla F. Frazier,most comfortable training shoes i've worn in a long time.,Lightweight yet supportive,1476489600,,
4.0,True,"10 11, 2016",A2QVLSH9P0BFA6,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",KayH,"i bought these sneakers for boot camp class.  they are very light weight and different than other sneakers that i have owned.  have only used them a few times, but like them so far.",but like them so far,1476144000,,
3.0,True,"10 9, 2016",A17SQ5GHL7FCTZ,B010RRWKT4,"{'Size:': ' 10 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Beverly Neal,i got a hot spot on the bottom of my foot the first day i wore them.,Great red color,1475971200,,
4.0,True,"10 5, 2016",A2JYB3OMH5QEBV,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Noreen A. Murray,"still breaking them in for use at the gym.  i think once i get used to them, they'll work great!  :)",they'll work great!: ),1475625600,,
3.0,True,"10 1, 2016",A717DJ1DZRTC5,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",JMcQ,not a fan. shoes looked great but too narrow for most feet.,Shoes looked great but too narrow for most feet,1475280000,,
5.0,True,"09 26, 2016",A2NKNE9SV2KIN2,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Reka,"i love these shoes. i exercise in them as well as just take them on longer walks. feels good, looks great!!",I love these shoes,1474848000,,
5.0,True,"09 23, 2016",AZ3KLARHNWMNZ,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Grey'}",PomeLo,fits perfect,Five Stars,1474588800,,
5.0,True,"09 18, 2016",A218T4MO2D9DF3,B010RRWKT4,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,very comfortable shoes. i have wide feet with falling arches. these help both and are comfortable enough that i can be in them all day long.,Very comfortable shoes. I have wide feet with falling arches,1474156800,3,
1.0,True,"09 12, 2016",A39XW67H6XEUOJ,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Kris L. Brown,"unfortunately, this flex supreme does not have enough support over the toe and ankle are for my requirements.
returning for credit.  thanks anyway.",Did not fit my feet,1473638400,,
1.0,True,"09 11, 2016",A3SM5XENOINDNH,B010RRWKT4,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Marielys Rodrguez,after using this shoes seven times for regular activities like walking or dancing the sole came out. i am very disappointed. i don't recommend this product at all. the worse part is that i can not return this item because the return window closed 4 days ago.,Poor Quality. Don't buy.,1473552000,14,"['https://images-na.ssl-images-amazon.com/images/I/71F8+fVLrWL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71f2Jg+qVcL._SY88.jpg']"
5.0,True,"09 9, 2016",AMDBCZOTA9PVG,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Megan,fit like gloves to my feet! perfect for workouts.,Five Stars,1473379200,,
4.0,True,"09 6, 2016",AIIPH3GX5LWS0,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sophie G,"i've worn these to work out for 5 days in a row now. initially, my arches ached but over time the discomfort subsided entirely. i've done everything from bootcamps, resistance training, running and zumba. so yeah.., they are truly crosstrainers ;-)",Does the job!,1473120000,2,
4.0,True,"09 2, 2016",ASOSP4VAUDB7I,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Amazon Customer,i liked these shoes a lot. very light weight. i didn't give a 5 because the color was a little lighter than i thought it was going to be but still a great shoe. very comfortable,I liked these shoes a lot,1472774400,,
5.0,True,"08 29, 2016",A11JLWK8H96AU,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,love them !!!,Five Stars,1472428800,,
5.0,True,"08 27, 2016",AC5WLG32YTU5K,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",Amazon Customer,i love these shoes! great arch support and perfect for cardio.,Five Stars,1472256000,,
5.0,True,"08 27, 2016",A2MIBT81MX859C,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,i workout at the local crossfit and find that these shoes help give me good support  with my endurance workouts.,... crossfit and find that these shoes help give me good support with my endurance workouts,1472256000,5,
3.0,True,"08 26, 2016",A2YPMEQ0QQ2I50,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"these shoes look really great. however, slightly loose. the problems with lack of support arose when i exercised. it feels like there is little to no support in them. possibly this is a shoe more geared for an office environment or short walking distances.",Unnacceptable. Zero support,1472169600,2,
5.0,True,"08 23, 2016",A12LDKOWDBPQTC,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Marci,these are my favorite walk around shoes! i can wear them all day and not be in pain! love em!,Great for walking!,1471910400,,
5.0,True,"08 20, 2016",A2S1234WV0NH27,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sonj,"favorite training and walking-around sneakers.
they look good with just about anything, and are comfortable for most situations.
with the exception of running (for which i use proper mizuno running sneakers with an arch-support insole), these sneakers are my go-to.
if i could, i'd take away a 1/2 star for arch support - i have a slightly wider front of the foot and arches that are a little on the high side, so i do look for a good under the foot fit. i could probably tie the laces differently or put in an insole(they're pretty expensive), but as is, when i did a zumba class in these, my arch began to twinge :(
however, this is overall an awesome shoe that i will continue to stick with for going out, day to day walking, and for training and gym use (with the exception of running and zumba (although hip-hop was fine). the shoes have a great flexibility to them and don't look ""dirty"" easily. my previous pair of flex supreme tr 3s have lasted for a good 2 years and are just now on the verge of being worn out. this is the optimal sneaker that is flexible in more ways than one: from pointing you toes to leg-pressing, from gym use to shopping to adding a sporty edge to a dressy night out, the flex has it all.",Simply Supreme.,1471651200,,
